params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 15.0}",5400,44501,0.23984373743531326,11.85119651319705,-15.844524512140456,545 days 19:05:52,9.883640452320277,111851.19651319706,126101.04337604638,1339.203088790903,15.57722133138555,7.59126883670409,18.059630716008883,4.683908514993477,1.1066286260481872,0.9297002537767508,10.491656534734554,0.095187800307185,-9.574306574180723,323 days 02:27:12,198 days 09:52:32,47.80544630266852,15.723561898911933,-6.543388366327851,1.3530771010085954,10 days 00:01:04,5 days 19:42:08,3.4747734530834666,1.6332633546789947,0.3558793064685023,0.02521137677815299
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 12.0}",5400,37444,0.21598125520882755,11.714894400835526,-14.259427155896502,545 days 19:05:52,8.19444936304049,111714.89440083552,123725.14321522655,1105.665482845678,15.57722133138555,7.494976163820605,17.716807704898194,4.627906015271683,1.219876837601393,1.0458268865007774,10.474992761451777,0.09192326285786856,-9.668755229319858,313 days 11:44:47.662097072,219 days 10:35:10.114857356,47.51687378563421,16.35317673048678,-5.962072265683333,1.5379320348438739,10 days 15:00:14.007782101,5 days 23:25:18.843802112,4.109955107591482,1.8643601751147583,0.2827741324087697,-0.09080116734246206
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 10.0}",5400,39021,0.2157040970691001,11.713879222582007,-14.595107369628547,545 days 19:05:52,8.538195381895843,111713.879222582,123850.62478982033,1151.0234971002455,15.57722133138555,7.504089635482691,17.906412767227785,4.632145672698739,1.184582870466189,1.0095816501890609,10.47587328955022,0.0938369524790276,-9.884764040514716,313 days 07:09:13.538347536,219 days 03:16:04.357169320,47.171072258604674,16.53542179436753,-6.041507364040422,1.4780744100600869,10 days 16:48:06.402371248,5 days 23:10:38.903297517,3.9531760917300165,1.8012572123714983,0.2877770211440316,-0.07130621510904113
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 15.0}",5400,35631,0.21436811251729976,11.494352696952399,-13.83723903195718,545 days 19:05:52,7.807690513740559,111494.35269695238,123208.92592814406,1050.6524639071706,15.57722133138555,7.36143770900276,17.356567706438902,4.549459130428494,1.2280395176591135,1.0644558183420518,10.296412806736527,0.08905436067572892,-9.425024082802793,313 days 20:28:11.293071508,222 days 04:14:29.655427936,47.59084398606355,15.965204398951789,-5.832231977209271,1.5961400122712905,10 days 12:54:49.827682045,5 days 23:46:23.546414674,5.0288685695145245,1.9219014879384524,0.2783361429871087,-0.06457438142781532
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 15.0}",5400,42054,0.21130681544160498,10.450033099020361,-15.436531659072212,545 days 19:05:52,9.385932205491182,110450.03309902037,124379.09213952316,1258.162597015278,15.57722133138555,6.67698153725247,17.070030641390815,4.11781510508725,1.0343289052527525,0.8618089443426568,9.204123206733321,0.08760391771090346,-9.391727925063542,335 days 09:21:04,206 days 22:46:40,47.21587815476704,15.079577151635194,-6.619428053591206,1.2694164292676706,9 days 08:55:12,5 days 17:55:28,3.731820883603998,1.5464842792905964,0.343133496917796,0.00282299986406343
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 10.0}",5400,55082,0.2089998042745802,12.834557703460495,-16.55086271186172,545 days 19:05:52,11.64810503233921,112834.5577034605,127082.54958246388,1627.5910597723612,15.57722133138555,8.203323692699422,20.677745152617415,5.037624066193897,1.0580971122480531,0.9413125023818089,11.20837146467686,0.11940269275865066,-9.792347960363786,297 days 15:29:20,174 days 08:54:40,44.31568947120417,19.699810705475386,-6.559125746347027,1.1598776445087158,11 days 08:25:36,5 days 17:19:12,2.6197025703876817,1.4866791727872273,0.2819155368368994,0.006531939635477667
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 15.0}",5400,39806,0.2019007921338706,9.380185092432724,-14.807259210203654,545 days 19:05:52,8.91891739328852,109380.18509243272,122922.54648942166,1189.5122451279167,15.57722133138555,5.9981076830031395,16.11672578525135,3.696609299257081,1.004317038611998,0.8480783061540783,8.267865460395168,0.08029498711474242,-9.02361097305849,346 days 00:16:00,212 days 16:10:56,47.24347971986861,14.41067802783511,-6.566063097442981,1.217033391194354,8 days 17:10:56,5 days 16:02:40,3.4751972514167226,1.4849282500403005,0.3175336303331843,-0.01919862635340874
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 10.0}",5400,54316,0.1914454097074175,12.085300464960126,-16.649469386888672,545 days 19:05:52,11.415164482063473,112085.30046496012,126343.15025721546,1597.6319799093053,15.57722133138555,7.710177621861655,20.66696969538413,4.731703507588777,0.9779985419655808,0.8866593668207295,10.428317923988956,0.12034943615793496,-9.808825015395723,303 days 21:46:40,176 days 12:54:24,44.118372900399045,19.09827150269107,-6.5497042994280115,1.1146507698387709,11 days 12:00:00,5 days 17:35:12,2.4524747645382803,1.430696811506245,0.2739876593722399,0.004930848634596363
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 12.0}",5400,55271,0.19076241561977134,12.277488471315495,-16.53535231795505,545 days 19:05:52,11.570839957336336,112277.48847131548,126154.59396927532,1620.237219636806,15.577221331385546,7.831222903858035,20.689774538513007,4.799839107368217,1.0014783380642938,0.908761892052326,10.638294408703425,0.12021897927066924,-9.871966317872158,300 days 16:56:00,175 days 17:38:56,44.07252508397589,19.56541090929981,-6.61675401449851,1.1062963037623634,11 days 08:26:56,5 days 15:41:04,2.3823525633670406,1.431295445463479,0.2603536187152602,-0.03004589244923439
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 10.0}",5400,51621,0.17100044612410567,11.223606404661076,-16.312944196756252,545 days 19:05:52,10.667972060996101,111223.60640466107,124828.58510945285,1502.7654687754862,15.577221331385546,7.164191426504549,20.292742160248718,4.389185250940328,0.9235355017273981,0.8566372061767153,9.609845009172032,0.11758846498157756,-9.739217655819365,311 days 14:26:24,180 days 10:43:28,43.98189961212837,18.480744397934703,-6.604414464492543,1.0997317593575735,11 days 15:09:36,5 days 16:58:40,2.3770411803889266,1.4147280704255132,0.25040017688790356,-0.046487786737667125
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 12.0}",5400,54199,0.1674029294019445,11.306374228300125,-16.63452726212089,545 days 19:05:52,11.26210338434788,111306.37422830012,125313.88810467311,1581.6726445081947,15.57722133138555,7.211935878376631,20.537185571716346,4.408246894649287,0.9257011993745364,0.8557005568026288,9.666249575323729,0.1196424189320517,-9.892282098454295,309 days 10:06:08,178 days 23:53:36,43.84394137845935,18.844981138534386,-6.615974585915244,1.0490233716245496,11 days 11:54:24,5 days 15:56:32,2.419706811694536,1.3608579895890223,0.24781779676654409,-0.01853106542208615
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 15.0}",5400,43927,0.12966874774017392,8.967897473296494,-16.56164351229101,545 days 19:05:52,9.7655605998787,108967.89747329649,122874.04001596336,1275.5765133601362,15.57722133138555,5.708120260685577,18.4667232948643,3.4758527236173946,0.8219546842747042,0.7292645176703105,7.524821047835692,0.10277818095169934,-11.301897588265899,330 days 15:20:58.233006112,228 days 02:28:49.653639564,45.59772644880998,15.382088195882508,-6.407493623641121,1.0446780544715821,9 days 23:13:03.478421930,5 days 19:50:21.226152991,3.7690734796353644,1.3217012533978967,0.1928151923023116,-0.07016074526554139
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 12.0}",5400,51467,0.12615805374919992,9.854815256381306,-16.475250102380382,545 days 19:05:52,10.50206556009403,109854.8152563813,123391.8479723556,1481.158023315903,15.57722133138555,6.245870019905507,20.08358299373905,3.7929416613189595,0.8313151754273974,0.7894532110713777,8.252798465365146,0.11719349839276459,-10.029765347402588,320 days 12:21:52,187 days 11:47:44,43.2446813731536,18.184977992725017,-6.676549183696069,0.978047367560703,11 days 14:13:52,5 days 14:45:52,2.3868762275507502,1.28891726558026,0.18822982864261012,-0.04817160966152068
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 10.0}",5400,34228,0.12007896612116223,8.120342945607376,-13.316265227025827,545 days 19:05:52,7.5248470102951615,108120.34294560736,118937.13702969949,984.5760460283987,15.57722133138555,5.18034550884264,15.910586651154068,3.185940858410852,0.9518035360663908,0.8535364790948151,7.001827730063748,0.08076894699762477,-8.325530856745077,306 days 18:50:47.951047656,194 days 19:19:22.173187466,48.54359486128774,13.733360635316375,-5.8262916305369155,1.2116809447254824,9 days 21:17:05.519287833,5 days 20:44:30.623145400,4.493814839001335,1.4925122106978779,0.21049776395184336,-0.13225125233280935
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 15.0}",5400,48885,0.11979553741444016,9.282263067848277,-17.251865045228516,545 days 19:05:52,10.824770832885388,109282.26306784827,123027.37354695563,1407.310900100343,15.57722133138555,5.870463562781861,19.657971198866353,3.5689780169517533,0.7709627341636885,0.6902871721592997,7.690452637153158,0.11398440535916604,-12.136255070980047,325 days 11:50:15.891831820,229 days 01:41:21.126134468,44.672275564570434,17.010328110206956,-6.348761341362457,0.9642977068937579,10 days 10:57:27.305056492,5 days 20:07:41.418781255,2.7127806545197375,1.2531987736983974,0.1692713848263487,-0.060995121995206854
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 15.0}",5400,59909,0.11661544904789409,9.980945874270333,-18.060665204498747,545 days 19:05:52,12.92546157697905,109980.94587427033,124427.91768683065,1719.5070657893752,15.57722133138555,6.268088961385549,20.58890056037278,3.7740886746964315,0.8520400767830375,0.7550746215544061,8.221003922398697,0.12531273268669385,-11.878582997662757,327 days 23:16:32,217 days 05:17:52,44.21373067745617,18.859183447509356,-6.631285583520978,0.8492959707246234,10 days 17:31:44,5 days 15:25:52,2.3414649715123685,1.138821638232715,0.17393200287659383,-0.029839126887284066
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 10.0}",5400,36564,0.10896333068989454,8.459434017692308,-14.528250409515818,545 days 19:05:52,7.947370456247937,108459.43401769231,120166.92415504238,1050.004484762602,15.57722133138555,5.356610706177545,17.151519523440456,3.270688521878386,0.9023484899556294,0.8126306311906467,7.211341750803568,0.0913714103958368,-10.254043654451124,317 days 11:26:55.264912932,227 days 11:07:10.826231936,46.16005308833329,14.98180672271409,-6.009193670307039,1.1574295946022537,10 days 09:39:05.737583395,5 days 21:10:16.456634544,3.958897713797268,1.4583714755706092,0.14003992227844017,-0.1578846353937989
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 15.0}",5400,56712,0.10178060548650167,9.518555860685122,-16.892824122558533,545 days 19:05:52,11.662779965952833,109518.55586068511,122988.32156839778,1617.010885532089,15.57722133138555,5.977300813557525,20.1662327409146,3.608210040840441,0.7909094927665012,0.7250085975621978,7.822004476005801,0.12173111684998654,-10.773672226994938,310 days 23:14:55.499166512,194 days 01:32:33.028338582,43.06903474536642,18.781833815892462,-6.584465610215762,0.8643775406457387,11 days 05:49:39.885163919,5 days 11:55:35.951102055,2.13648059560504,1.1698056524308296,0.1544801841177523,-0.0481694841786847
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 12.0}",5400,35146,0.10008845266691403,8.169741243390224,-14.257181149611691,545 days 19:05:52,7.6459972722347755,108169.74124339024,119709.13210297664,1008.5589047642235,15.577221331385546,5.1802080477591606,16.81777961973031,3.162322074078456,0.8957767037904865,0.806501510087879,6.982065876365869,0.0886661683636762,-10.03659828828344,319 days 04:40:54.242311968,229 days 10:02:53.397554648,46.195452218895504,14.589489343459308,-5.951498499376833,1.1664926950905263,10 days 05:30:38.695329874,5 days 20:59:35.982209043,4.932352882063336,1.4664605695776538,0.1291134981925788,-0.13129716974768627
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 12.0}",5400,32900,0.09993937261514604,7.503241227180224,-13.174378526709614,545 days 19:05:52,7.2438929545866335,107503.24122718023,118393.60289305027,945.0165848199648,15.577221331385546,4.775997130851085,15.59522360934547,2.9301353409663564,0.8996066146277523,0.8102952147548638,6.418039897145992,0.07864731351938417,-8.2827141219161,309 days 02:37:16.232152792,197 days 19:30:51.066196922,48.426549032075734,13.228975390229564,-5.830643643164044,1.1558298956626867,9 days 15:42:27.774480712,5 days 19:51:37.922848664,4.125125216406717,1.4326182494582564,0.19990816003033143,-0.207534652269859
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 15.0}",5400,33469,0.08544746491451126,7.7295790176069605,-13.946764516108464,545 days 19:05:52,7.288784491158938,107729.57901760696,119277.34653547738,961.0335463535449,15.57722133138555,4.878432099240074,16.396041390121432,2.977076373612732,0.8671891084662248,0.7912915902660426,6.562422536329898,0.0851531446067999,-9.858342803890876,322 days 20:09:12.306837132,233 days 03:24:22.812673708,46.20469690951618,14.12584189738309,-5.933107239885262,1.1410907848464735,9 days 23:18:37.701575532,5 days 20:04:50.936051899,4.2790818491621305,1.4408717875864157,0.10508080779896721,-0.23677203288395304
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 10.0}",5400,49114,0.0779739751424031,8.035311075783484,-17.409679957472676,545 days 19:05:52,10.830219014549543,108035.31107578348,121952.58598508697,1400.09773798465,15.57722133138555,5.0574346602408715,19.686691849756976,3.0513248972939104,0.6637785460859534,0.6245959360525991,6.419472136811703,0.11642856132391471,-12.339333083285043,322 days 18:41:16.458603444,228 days 11:03:03.367290240,43.81633328290117,17.068924261242586,-6.358977497388133,0.8444389259302225,10 days 17:35:23.726616040,5 days 20:09:49.442489349,2.5584297304382013,1.1330065803012868,-0.22023647495412343,-0.11049676566760341
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 10.0}",5400,37112,0.07741776246167431,7.59220319935314,-14.831800136318822,545 days 19:05:52,8.067735284686432,107592.20319935316,119804.87443771353,1064.0514098549972,15.57722133138555,4.790900927330661,16.956663200736184,2.9049213272751686,0.8309285650585391,0.7601658539837883,6.353969036643539,0.09060130834521007,-10.47915442441672,322 days 13:59:58.665430956,231 days 05:06:25.023169600,45.617781480937424,14.505832312742916,-6.112313112169977,1.0331777639037496,10 days 09:11:06.864453921,5 days 20:38:08.299647691,3.4276695318370503,1.3213946734010475,0.08064810970104665,-0.2316525767451398
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 12.0}",5400,35598,0.07722965746208918,7.4232619519782785,-14.465414908342117,545 days 19:05:52,7.744766622869307,107423.26195197827,119393.80396141991,1020.1666388526329,15.57722133138555,4.689452083973164,16.637890199006478,2.8475291246708836,0.8367902714045208,0.7610448156383921,6.214751374695256,0.08794438243315388,-10.231525976732701,323 days 22:39:05.707398480,232 days 14:39:48.429445576,45.76286158985955,14.181123986775587,-6.027940046084753,1.0600436516058735,10 days 05:09:12.048952345,5 days 20:34:07.988132764,4.039250646729733,1.3494932301052993,0.08290838277291283,-0.213825143224572
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 12.0}",5400,48760,0.07326724531785737,7.884428432120985,-17.541333744732267,545 days 19:05:52,10.777993145873905,107884.42843212099,121811.54670056858,1387.8198819451056,15.57722133138555,4.959367354250817,19.573395467370034,2.989136960083597,0.6584444223871371,0.614951742038072,6.29496503471129,0.11517677325612626,-12.595910432949038,326 days 20:16:13.513613632,234 days 22:38:23.093165400,43.6743635447099,16.882697717186563,-6.3752434530995234,0.8338948482447994,10 days 14:33:29.705501018,5 days 20:26:21.626227079,2.646704303379038,1.1206398336799133,-0.22873862821116264,-0.1117167910349019
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 10.0}",5400,30280,0.0664895055318242,6.541062051446522,-12.659652386989059,545 days 19:05:52,6.689724904771202,106541.06205144653,117465.39806526579,869.6807238434255,15.57722133138555,4.121605007358573,14.755781415405798,2.5180924658146795,0.8828582486467882,0.8101938112574114,5.514473157350816,0.07263450349522858,-7.93959921936675,313 days 19:38:35.668459112,200 days 17:05:19.747821250,48.02555814610711,12.360331546822554,-5.6929487861077,1.076783334899379,9 days 00:32:50.919881305,5 days 17:36:29.910979228,4.714480064791427,1.3436591883261848,0.10926969936435049,-0.26733814291811797
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 15.0}",5400,31371,0.0651828397450452,6.536765763394438,-13.002495523200789,545 days 19:05:52,6.903418511665551,106536.76576339443,117487.57530195841,897.8659508915988,15.57722133138555,4.147811408894169,15.073357111222073,2.530171214839752,0.8494016309857989,0.7804397951230375,5.483787642923406,0.07508779140201301,-8.30837636495484,315 days 00:11:12.997032640,206 days 14:12:59.821958456,47.67805626206961,12.610422537086466,-5.825622517067148,1.0535889153943343,9 days 08:54:23.501483679,5 days 18:42:27.774480712,4.55031066136766,1.327019189800835,0.018752184042101574,-0.2424861348918593
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 10.0}",5400,34876,0.05842236341379149,6.662939176328512,-14.523441718094729,545 days 19:05:52,7.580872961908833,106662.9391763285,118492.12753485424,995.1732994498332,15.57722133138555,4.164893832121879,16.286261504655723,2.5182647238813813,0.7615566637870104,0.6965222871570211,5.474484607344495,0.08581551140938173,-10.343357866513832,328 days 19:11:18.338278932,238 days 10:30:16.023738872,45.98799033146214,13.511594858972972,-6.132269338071778,0.9617465632593708,9 days 21:20:49.851632047,5 days 18:51:00.534124629,3.552888161696729,1.238973116364523,0.05103432059718244,-0.20459836742761314
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 15.0}",5400,33906,0.05508576526122234,6.744676821782677,-14.224837750955679,545 days 19:05:52,7.391564206082939,106744.67682178268,118735.26049043392,970.3863651383274,15.57722133138555,4.254249620585058,16.122983570142523,2.573757486411344,0.8053903576250375,0.7530345979465587,5.57295427993508,0.08406543884299542,-10.068307665688119,327 days 08:04:53.714073800,236 days 12:07:52.612646024,45.59214298691398,13.525283728889239,-6.019760663351874,1.006527837069156,9 days 22:48:42.455034303,5 days 19:46:04.249953643,629016052290.5223,1.288419720107352,0.060901393774203096,-0.26223968067598824
"{'osc_len': 21, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 15.0}",5400,55681,0.04891224808873339,7.266273684628525,-17.12157082868767,545 days 19:05:52,11.318943109048798,107266.27368462854,120962.92082852867,1564.7124244464583,15.57722133138555,4.527629729618417,19.70852931505243,2.6864057845126594,0.6778786900077888,0.6764933717285037,5.6104011876444035,0.12069034176579567,-11.263560101744474,318 days 23:56:00,204 days 03:15:44,42.21989543601171,17.779302472447768,-6.6129134623325445,0.6927730678077006,11 days 05:52:32,5 days 10:32:32,2.232542265752075,0.9805682716501498,0.05977289399413853,-0.05604124791692517
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 10.0}",5400,32565,0.04884031822045804,5.850894807049021,-13.400801795509027,545 days 19:05:52,7.178090193550083,105850.89480704902,117097.10726654851,930.4979664799129,15.577221331385546,3.665702152096478,14.902589845802803,2.2189940170961373,0.781018038410021,0.7217064279637787,4.831738254474237,0.07493051415680871,-8.412960024694224,316 days 05:27:48.423005564,202 days 17:01:05.454545454,48.12513438603622,12.088973328838321,-5.986962186894488,0.917638976787084,9 days 06:17:34.147337168,5 days 17:46:10.309890517,4.683610776742793,1.1718827099822118,0.13969412314678245,-0.19753179072282495
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 12.0}",5400,33533,0.04018045728016328,6.089338586726983,-14.278241605723197,545 days 19:05:52,7.294277813692438,106089.33858672698,117929.42479468463,955.8007364745408,15.57722133138555,3.7835164401859975,15.881107966351815,2.2792356908096565,0.7315495292838425,0.672716009440127,4.959975408459963,0.08272332680679736,-10.127551021658613,329 days 15:39:15.489614244,238 days 17:07:39.347181008,45.88285269420494,13.022432564612377,-6.135515196068878,0.9098984906822521,9 days 15:03:22.337228714,5 days 17:54:19.432387312,3.547702692049869,1.1846075714100928,0.029501192706946143,-0.26463663356041534
"{'osc_len': 15, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 10.0}",5400,32210,0.039637685832931514,6.587485043726335,-13.621633527815817,545 days 19:05:52,6.96943388307658,106587.48504372632,117812.54343903811,915.620282570495,15.57722133138555,4.133509668466931,15.905802498147406,2.503675181346884,0.7847172996575942,0.7392668045500385,5.47181558974015,0.08272342593982092,-9.805160418268201,325 days 18:18:40.830244624,238 days 20:28:22.594514456,45.6759715380405,13.598972945840654,-5.827694074705599,1.0160859454987827,9 days 16:09:20.622914349,5 days 17:14:12.947719688,4.231278068364135,1.3120605758317045,0.0440536506458093,-0.3422506903432029
"{'osc_len': 15, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 12.0}",5400,29076,0.035532118548680325,5.801992484398466,-12.588553333266013,545 days 19:05:52,6.430587897072749,105801.99248439846,116859.00734373846,833.2281619951307,15.577221331385546,3.634553685982882,14.379649432403896,2.2046608927804408,0.8182306534543977,0.7595592010434528,4.77157400952415,0.06984191708347919,-8.068002524466387,317 days 04:01:09.436201780,208 days 01:58:02.492581602,47.24256035190926,11.930601809509332,-5.698573899184756,0.9907148185196465,8 days 19:55:51.585976627,5 days 16:43:00.300500834,4.236992629357552,1.261005084163636,0.07823861355719525,-0.3043800313094112
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 10.0}",5400,59830,0.031356239260853895,7.767358347692602,-18.405554420638598,545 days 19:05:52,12.919365883905988,107767.35834769259,122572.93439872583,1692.619017321736,15.57722133138555,4.80310277268229,20.449029448197436,2.8365329909620307,0.6454845436293298,0.6060902073981633,6.004789149078091,0.12621764095026033,-13.27766452915033,332 days 09:38:08,243 days 14:50:24,41.894957683928276,18.887523456418965,-6.6322034445512275,0.6501986855220933,10 days 17:22:08,5 days 16:06:08,2.1026002483402397,0.9430693144648393,0.05263423821628463,-0.08555475367871682
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 12.0}",5400,59687,0.028296013785425678,7.562146940713111,-18.52144073017887,545 days 19:05:52,12.889185799019769,107562.14694071311,122229.01270967307,1683.0168055007641,15.57722133138555,4.678422485147196,20.424388899795854,2.7591083596226493,0.6530498093548032,0.6176398289750213,5.79692472678942,0.1263616020083526,-13.43676242184046,335 days 13:07:44,246 days 10:37:36,41.95237686998308,18.7996275909409,-6.6867567987791885,0.6391684691429996,10 days 17:41:52,5 days 16:04:00,2.0547946056545214,0.9313502494631436,0.04816200973986616,-0.08159913546501942
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 12.0}",5400,31327,0.02380449504097328,5.286209173703628,-13.225395442761165,545 days 19:05:52,6.898495112820685,105286.20917370364,116558.23310649201,893.4526665643672,15.57722133138555,3.2796063491586547,14.517111151079066,1.9684787546266032,0.7660489149830132,0.7295010014573777,4.277355009362296,0.07169966330627406,-8.429940873725876,319 days 04:13:32.170686456,208 days 09:04:28.497217068,47.81749713555243,11.679837121726743,-5.979549123918397,0.8598407828290606,8 days 23:34:52.930042679,5 days 16:27:04.642790870,5.053878606266987,1.1115571804776894,0.0376633208286421,-0.30328322551558
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 10.0}",5400,44539,0.02090530443087071,6.079389880096542,-17.482343929279708,545 days 19:05:52,9.859562795953085,106079.38988009655,120215.89970848733,1255.9288512282137,15.57722133138555,3.772627020905438,18.67605819161118,2.238084785967098,0.549815943478307,0.540009921528391,4.571201225508653,0.10878516620912301,-12.835533299970793,338 days 14:31:21.681792924,248 days 19:08:44.763845156,43.314702934076884,14.992704819817916,-6.3787717198257905,0.723900610070616,10 days 08:53:57.932950546,5 days 21:08:46.097425449,2.8019329711826644,0.9916843486571956,0.021035312924287564,-0.16973028208914237
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 15.0}",5400,31963,0.019120817206575828,5.507076043936845,-13.998869879131073,545 days 19:05:52,6.9572563800095395,105507.07604393685,117376.85174437755,910.7651724134669,15.57722133138555,3.3908063696051878,15.388897935676553,2.029376085457863,0.7103881831389098,0.6455558969360299,4.412527378838606,0.07876737787903289,-9.964947939718465,332 days 10:22:15.311572700,241 days 04:35:36.498516320,45.385254083083794,12.581843498410946,-6.101985037614512,0.8568693544442617,9 days 08:16:01.602671118,5 days 16:56:05.609348914,3.86777885817686,1.1311890504162818,0.010243470530638094,-0.34814800722243117
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 12.0}",5400,44051,0.016386755670399152,5.805663186930384,-17.39295438220895,545 days 19:05:52,9.777938726023072,105805.66318693037,119808.54904089168,1240.0614497001063,15.57722133138555,3.598635582019632,18.494670163911334,2.1343507284405567,0.5215613653902118,0.5149748527249245,4.313035945064797,0.10710052424648038,-12.800245552355316,343 days 14:02:33.361733656,253 days 01:41:37.129097980,43.42064394620423,14.68098777670173,-6.374839518121678,0.7047606671293358,10 days 04:28:18.981292832,5 days 20:47:09.857380996,2.8724080463289785,0.9683248436314186,0.022087697644231782,-0.16989136511824293
